index,key,name,dateTime,stmType,lat,lon,windSpd,pressure
34262,AL111981,UNNAMED,1981-08-20T06:00:00Z,TD,13.1,-51.9,25,
34263,AL111981,UNNAMED,1981-08-20T12:00:00Z,TD,13,-53.1,25,
34264,AL111981,UNNAMED,1981-08-20T18:00:00Z,TD,12.5,-54.5,25,
34265,AL111981,UNNAMED,1981-08-21T00:00:00Z,TD,12,-55.7,20,
34266,AL111981,UNNAMED,1981-08-21T06:00:00Z,TD,11.6,-56.9,20,
34267,AL111981,UNNAMED,1981-08-21T12:00:00Z,TD,11,-58,20,
34268,AL111981,UNNAMED,1981-08-21T18:00:00Z,TD,10.3,-59.1,15,
34269,AL121981,UNNAMED,1981-08-26T18:00:00Z,TD,20.7,-92.6,20,
34270,AL121981,UNNAMED,1981-08-27T00:00:00Z,TD,21,-93.6,20,
34271,AL121981,UNNAMED,1981-08-27T06:00:00Z,TD,21.2,-94.2,25,
34272,AL121981,UNNAMED,1981-08-27T12:00:00Z,TD,21.6,-95,30,
34273,AL121981,UNNAMED,1981-08-27T18:00:00Z,TD,22,-95.9,30,
34274,AL121981,UNNAMED,1981-08-28T00:00:00Z,TD,22.3,-96.7,30,
34275,AL121981,UNNAMED,1981-08-28T06:00:00Z,TD,22.8,-97.2,30,
34276,AL121981,UNNAMED,1981-08-28T12:00:00Z,TD,23,-98,25,
34277,AL121981,UNNAMED,1981-08-28T18:00:00Z,TD,24,-98.2,25,
34278,AL121981,UNNAMED,1981-08-29T00:00:00Z,TD,24.7,-98.6,25,
34279,AL121981,UNNAMED,1981-08-29T06:00:00Z,TD,25.2,-98.8,25,
34280,AL121981,UNNAMED,1981-08-29T12:00:00Z,TD,26,-99,,
34281,AL131981,EMILY,1981-08-31T12:00:00Z,SD,29.8,-72.7,30,1008
34282,AL131981,EMILY,1981-08-31T18:00:00Z,SD,29.9,-71.2,30,1006
34283,AL131981,EMILY,1981-09-01T00:00:00Z,SS,29.9,-69.7,35,1004
34284,AL131981,EMILY,1981-09-01T06:00:00Z,SS,30.1,-68.4,40,1000
34285,AL131981,EMILY,1981-09-01T12:00:00Z,TS,30.4,-67.3,40,996
34286,AL131981,EMILY,1981-09-01T18:00:00Z,TS,31.3,-66.6,45,994
34287,AL131981,EMILY,1981-09-02T00:00:00Z,TS,31.9,-65.9,50,992
34288,AL131981,EMILY,1981-09-02T06:00:00Z,TS,32.6,-65.1,50,990
34289,AL131981,EMILY,1981-09-02T12:00:00Z,TS,33.3,-64.4,50,988
34290,AL131981,EMILY,1981-09-02T18:00:00Z,TS,34.1,-64.1,55,986
34291,AL131981,EMILY,1981-09-03T00:00:00Z,TS,35,-64,55,984
34292,AL131981,EMILY,1981-09-03T06:00:00Z,TS,36,-65,60,982
34293,AL131981,EMILY,1981-09-03T12:00:00Z,TS,35,-65.8,60,980
34294,AL131981,EMILY,1981-09-03T18:00:00Z,TS,34.2,-65,60,978
34295,AL131981,EMILY,1981-09-04T00:00:00Z,HU,34.6,-63.6,65,976
34296,AL131981,EMILY,1981-09-04T06:00:00Z,HU,35.3,-62.7,70,974
34297,AL131981,EMILY,1981-09-04T12:00:00Z,HU,36.2,-61.9,70,972
34298,AL131981,EMILY,1981-09-04T18:00:00Z,HU,37.1,-61.2,70,971
34299,AL131981,EMILY,1981-09-05T00:00:00Z,HU,38.2,-60.9,75,970
34300,AL131981,EMILY,1981-09-05T06:00:00Z,HU,38.6,-60.8,75,968
34301,AL131981,EMILY,1981-09-05T12:00:00Z,HU,39,-60.8,75,967
34302,AL131981,EMILY,1981-09-05T18:00:00Z,HU,39.4,-59.9,80,966
34303,AL131981,EMILY,1981-09-06T00:00:00Z,HU,39.9,-59,80,967
34304,AL131981,EMILY,1981-09-06T06:00:00Z,HU,40.3,-58.4,80,968
34305,AL131981,EMILY,1981-09-06T12:00:00Z,HU,40.8,-58,80,970
34306,AL131981,EMILY,1981-09-06T18:00:00Z,HU,41.2,-57.4,75,971
34307,AL131981,EMILY,1981-09-07T00:00:00Z,HU,41.6,-56.8,75,972
34308,AL131981,EMILY,1981-09-07T06:00:00Z,HU,41.9,-55.9,70,974
34309,AL131981,EMILY,1981-09-07T12:00:00Z,HU,42,-55,70,976
34310,AL131981,EMILY,1981-09-07T18:00:00Z,HU,42.3,-54.1,65,978
34311,AL131981,EMILY,1981-09-08T00:00:00Z,TS,42.7,-53.4,60,982
34312,AL131981,EMILY,1981-09-08T06:00:00Z,TS,42.9,-52.5,60,984
34313,AL131981,EMILY,1981-09-08T12:00:00Z,TS,42.2,-51.9,55,986
34314,AL131981,EMILY,1981-09-08T18:00:00Z,TS,41.7,-51.2,55,988
34315,AL131981,EMILY,1981-09-09T00:00:00Z,TS,41,-50.2,55,990
34316,AL131981,EMILY,1981-09-09T06:00:00Z,TS,40.9,-49.1,50,991
34317,AL131981,EMILY,1981-09-09T12:00:00Z,TS,40.9,-47.9,50,992
34318,AL131981,EMILY,1981-09-09T18:00:00Z,TS,41,-46.9,50,993
34319,AL131981,EMILY,1981-09-10T00:00:00Z,TS,41.2,-45.9,45,995
34320,AL131981,EMILY,1981-09-10T06:00:00Z,TS,41.9,-45.1,40,998
34321,AL131981,EMILY,1981-09-10T12:00:00Z,TS,42.5,-44.8,40,1000
34322,AL131981,EMILY,1981-09-10T18:00:00Z,TS,42.7,-44,40,1001
34323,AL131981,EMILY,1981-09-11T00:00:00Z,TS,42.2,-43.3,40,1002
34324,AL131981,EMILY,1981-09-11T06:00:00Z,TS,42.1,-42.7,35,1004
34325,AL131981,EMILY,1981-09-11T12:00:00Z,TS,42.2,-42,35,1005
34326,AL131981,EMILY,1981-09-11T18:00:00Z,EX,42.3,-41.5,30,1007
34327,AL131981,EMILY,1981-09-12T00:00:00Z,EX,42.7,-41,30,1008
34328,AL141981,FLOYD,1981-09-03T12:00:00Z,TD,16.2,-60.3,20,1010
34329,AL141981,FLOYD,1981-09-03T18:00:00Z,TD,16.7,-61.1,20,1010
34330,AL141981,FLOYD,1981-09-04T00:00:00Z,TD,17.3,-61.9,20,1009
34331,AL141981,FLOYD,1981-09-04T06:00:00Z,TD,18,-62.6,20,1008
34332,AL141981,FLOYD,1981-09-04T12:00:00Z,TD,18.6,-63.3,30,1006
34333,AL141981,FLOYD,1981-09-04T18:00:00Z,TS,19,-64,35,1004
34334,AL141981,FLOYD,1981-09-05T00:00:00Z,TS,19.5,-64.7,45,1002
34335,AL141981,FLOYD,1981-09-05T06:00:00Z,TS,20.1,-65.5,50,1000
34336,AL141981,FLOYD,1981-09-05T12:00:00Z,TS,20.9,-66.2,60,999
34337,AL141981,FLOYD,1981-09-05T18:00:00Z,HU,21.7,-67.1,70,997
34338,AL141981,FLOYD,1981-09-06T00:00:00Z,HU,22.6,-67.7,80,994
34339,AL141981,FLOYD,1981-09-06T06:00:00Z,HU,23.6,-68.6,85,991
34340,AL141981,FLOYD,1981-09-06T12:00:00Z,HU,24.5,-69.1,90,988
34341,AL141981,FLOYD,1981-09-06T18:00:00Z,HU,25.5,-69.1,95,985
34342,AL141981,FLOYD,1981-09-07T00:00:00Z,HU,26.4,-69.1,100,981
34343,AL141981,FLOYD,1981-09-07T06:00:00Z,HU,27.5,-68.9,100,978
34344,AL141981,FLOYD,1981-09-07T12:00:00Z,HU,28.4,-68.5,100,975
34345,AL141981,FLOYD,1981-09-07T18:00:00Z,HU,29.3,-67.8,100,975
34346,AL141981,FLOYD,1981-09-08T00:00:00Z,HU,29.9,-67.2,95,989
34347,AL141981,FLOYD,1981-09-08T06:00:00Z,HU,30.6,-66.5,90,995
34348,AL141981,FLOYD,1981-09-08T12:00:00Z,HU,31.4,-65.6,85,998
34349,AL141981,FLOYD,1981-09-08T18:00:00Z,TS,32,-64.7,60,1003
34350,AL141981,FLOYD,1981-09-09T00:00:00Z,TS,32.9,-63,50,1005
34351,AL141981,FLOYD,1981-09-09T06:00:00Z,TS,33.7,-60.7,45,1007
34352,AL141981,FLOYD,1981-09-09T12:00:00Z,TS,34.2,-58.5,45,1007
34353,AL141981,FLOYD,1981-09-09T18:00:00Z,TS,33.8,-56.3,40,1007
34354,AL141981,FLOYD,1981-09-10T00:00:00Z,TS,33.5,-54,40,1007
34355,AL141981,FLOYD,1981-09-10T06:00:00Z,TS,33.6,-51.3,40,1007
34356,AL141981,FLOYD,1981-09-10T12:00:00Z,TS,34,-48.7,40,1008
34357,AL141981,FLOYD,1981-09-10T18:00:00Z,TS,34,-46.4,40,1008
34358,AL141981,FLOYD,1981-09-11T00:00:00Z,TS,33.8,-44.1,40,1008
34359,AL141981,FLOYD,1981-09-11T06:00:00Z,TS,34.5,-41.7,40,1008
34360,AL141981,FLOYD,1981-09-11T12:00:00Z,TS,35.5,-39.7,40,1008
34361,AL141981,FLOYD,1981-09-11T18:00:00Z,TS,36.6,-38.3,40,1008
34362,AL141981,FLOYD,1981-09-12T00:00:00Z,TS,37.6,-36.9,40,1009
34363,AL141981,FLOYD,1981-09-12T06:00:00Z,TS,39,-35.2,40,1009
34364,AL141981,FLOYD,1981-09-12T12:00:00Z,TS,40.6,-33.4,35,1009
34365,AL151981,GERT,1981-09-07T00:00:00Z,TD,14.8,-54,25,1013
34366,AL151981,GERT,1981-09-07T06:00:00Z,TD,14.9,-55.7,30,1012
34367,AL151981,GERT,1981-09-07T12:00:00Z,TD,15.1,-57.4,30,1012
34368,AL151981,GERT,1981-09-07T18:00:00Z,TD,15.3,-59,30,1010
34369,AL151981,GERT,1981-09-08T00:00:00Z,TS,15.6,-60.6,40,1008
34370,AL151981,GERT,1981-09-08T06:00:00Z,TS,16.1,-62.3,45,1005
34371,AL151981,GERT,1981-09-08T12:00:00Z,TS,16.8,-64,50,1002
34372,AL151981,GERT,1981-09-08T18:00:00Z,TS,17.8,-65.4,50,1004
34373,AL151981,GERT,1981-09-09T00:00:00Z,TS,18.9,-66.9,45,1006
34374,AL151981,GERT,1981-09-09T06:00:00Z,TS,19.6,-68.3,40,1009
34375,AL151981,GERT,1981-09-09T12:00:00Z,TS,20.3,-70,35,1011
34376,AL151981,GERT,1981-09-09T18:00:00Z,TS,21.3,-71.7,35,1012
34377,AL151981,GERT,1981-09-10T00:00:00Z,TS,22.1,-72.8,40,1010
34378,AL151981,GERT,1981-09-10T06:00:00Z,TS,22.7,-73.7,50,1008
34379,AL151981,GERT,1981-09-10T12:00:00Z,TS,23.7,-74.5,60,1001
34380,AL151981,GERT,1981-09-10T18:00:00Z,HU,24.8,-74.4,70,996
34381,AL151981,GERT,1981-09-11T00:00:00Z,HU,26.3,-73.9,80,993
34382,AL151981,GERT,1981-09-11T06:00:00Z,HU,27.7,-73,85,990
34383,AL151981,GERT,1981-09-11T12:00:00Z,HU,29,-72,90,988
34384,AL151981,GERT,1981-09-11T18:00:00Z,HU,30.2,-70.9,90,988
34385,AL151981,GERT,1981-09-12T00:00:00Z,HU,31.5,-69.6,90,989
34386,AL151981,GERT,1981-09-12T06:00:00Z,HU,32.5,-68.5,90,990
34387,AL151981,GERT,1981-09-12T12:00:00Z,HU,33.4,-67.1,85,992
34388,AL151981,GERT,1981-09-12T18:00:00Z,HU,34.1,-65.6,70,997
34389,AL151981,GERT,1981-09-13T00:00:00Z,TS,34.9,-63.5,60,1002
34390,AL151981,GERT,1981-09-13T06:00:00Z,TS,35.8,-60.7,55,1006
34391,AL151981,GERT,1981-09-13T12:00:00Z,TS,36.8,-57,50,1008
34392,AL151981,GERT,1981-09-13T18:00:00Z,TS,37.7,-53.2,45,1010
34393,AL151981,GERT,1981-09-14T00:00:00Z,TS,38.3,-49.4,40,1010
34394,AL151981,GERT,1981-09-14T06:00:00Z,TS,38.8,-45.6,40,1011
34395,AL151981,GERT,1981-09-14T12:00:00Z,TS,39.2,-41.9,35,1012
34396,AL151981,GERT,1981-09-14T18:00:00Z,TD,39.6,-38.6,30,1012
34397,AL151981,GERT,1981-09-15T00:00:00Z,TD,39.9,-35.3,30,1012
34398,AL151981,GERT,1981-09-15T06:00:00Z,TD,40.1,-33,25,1012
34399,AL151981,GERT,1981-09-15T12:00:00Z,TD,40.3,-30.7,25,1012
34400,AL151981,GERT,1981-09-15T18:00:00Z,TD,40.5,-28.2,20,1012
34401,AL161981,HARVEY,1981-09-11T18:00:00Z,TD,14,-49,25,1009
34402,AL161981,HARVEY,1981-09-12T00:00:00Z,TD,15.4,-50.7,25,1006
34403,AL161981,HARVEY,1981-09-12T06:00:00Z,TD,17.1,-52.7,25,1003
34404,AL161981,HARVEY,1981-09-12T12:00:00Z,TD,18.4,-54.7,30,1001
34405,AL161981,HARVEY,1981-09-12T18:00:00Z,TS,19.4,-56.3,40,995
34406,AL161981,HARVEY,1981-09-13T00:00:00Z,HU,20.2,-57.8,70,990
34407,AL161981,HARVEY,1981-09-13T06:00:00Z,HU,21.2,-59.3,70,985
34408,AL161981,HARVEY,1981-09-13T12:00:00Z,HU,22.2,-60.6,75,983
34409,AL161981,HARVEY,1981-09-13T18:00:00Z,HU,23.1,-61.4,80,980
34410,AL161981,HARVEY,1981-09-14T00:00:00Z,HU,24.1,-62,85,978
34411,AL161981,HARVEY,1981-09-14T06:00:00Z,HU,25.2,-62.5,90,976
34412,AL161981,HARVEY,1981-09-14T12:00:00Z,HU,26.4,-62.7,95,960
34413,AL161981,HARVEY,1981-09-14T18:00:00Z,HU,27.6,-62.8,110,952
34414,AL161981,HARVEY,1981-09-15T00:00:00Z,HU,28.4,-62.6,115,946
34415,AL161981,HARVEY,1981-09-15T06:00:00Z,HU,29.5,-62.3,110,952
34416,AL161981,HARVEY,1981-09-15T12:00:00Z,HU,30.8,-61.2,105,958
34417,AL161981,HARVEY,1981-09-15T18:00:00Z,HU,32.1,-60.3,100,963
34418,AL161981,HARVEY,1981-09-16T00:00:00Z,HU,33.2,-59.2,90,970
34419,AL161981,HARVEY,1981-09-16T06:00:00Z,HU,34.2,-58,85,975
34420,AL161981,HARVEY,1981-09-16T12:00:00Z,HU,34.9,-56.8,80,980
34421,AL161981,HARVEY,1981-09-16T18:00:00Z,HU,35.3,-55.7,65,990
34422,AL161981,HARVEY,1981-09-17T00:00:00Z,HU,35.7,-54.8,65,991
34423,AL161981,HARVEY,1981-09-17T06:00:00Z,HU,35.9,-53.8,65,992
34424,AL161981,HARVEY,1981-09-17T12:00:00Z,HU,36.2,-52.7,65,993
34425,AL161981,HARVEY,1981-09-17T18:00:00Z,HU,36.5,-51.3,65,995
34426,AL161981,HARVEY,1981-09-18T00:00:00Z,HU,37.1,-49.9,65,996
34427,AL161981,HARVEY,1981-09-18T06:00:00Z,HU,37.5,-48.2,65,997
34428,AL161981,HARVEY,1981-09-18T12:00:00Z,TS,37.9,-46.8,55,998
34429,AL161981,HARVEY,1981-09-18T18:00:00Z,TS,38.3,-45.2,45,1002
34430,AL161981,HARVEY,1981-09-19T00:00:00Z,TS,38.5,-43,35,1005
34431,AL161981,HARVEY,1981-09-19T06:00:00Z,EX,38.3,-40.6,25,1006
34432,AL161981,HARVEY,1981-09-19T12:00:00Z,EX,38.1,-38,25,1007
34433,AL161981,HARVEY,1981-09-19T18:00:00Z,EX,37.7,-35.3,25,1008
34434,AL161981,HARVEY,1981-09-20T00:00:00Z,EX,36.7,-32.8,25,1009
34435,AL171981,UNNAMED,1981-09-12T00:00:00Z,TD,11.8,-73.8,20,
34436,AL171981,UNNAMED,1981-09-12T06:00:00Z,TD,11.9,-74.9,25,
34437,AL171981,UNNAMED,1981-09-12T12:00:00Z,TD,12,-76,25,
34438,AL171981,UNNAMED,1981-09-12T18:00:00Z,TD,12.2,-77.1,30,
34439,AL171981,UNNAMED,1981-09-13T00:00:00Z,TD,12.3,-78.2,30,
34440,AL171981,UNNAMED,1981-09-13T06:00:00Z,TD,12.4,-79.4,30,
34441,AL171981,UNNAMED,1981-09-13T12:00:00Z,TD,12.5,-80.6,30,
34442,AL171981,UNNAMED,1981-09-13T18:00:00Z,TD,12.8,-81.4,30,
34443,AL171981,UNNAMED,1981-09-14T00:00:00Z,TD,12.9,-82.3,30,
34444,AL171981,UNNAMED,1981-09-14T06:00:00Z,TD,12.9,-83.2,25,
34445,AL171981,UNNAMED,1981-09-14T12:00:00Z,TD,13,-84,,
34446,AL181981,IRENE,1981-09-21T12:00:00Z,TD,13.5,-32.5,25,1015
34447,AL181981,IRENE,1981-09-21T18:00:00Z,TD,13.3,-33.6,25,1013
34448,AL181981,IRENE,1981-09-22T00:00:00Z,TD,13.1,-34.9,25,1012
34449,AL181981,IRENE,1981-09-22T06:00:00Z,TD,12.8,-36,30,1011
34450,AL181981,IRENE,1981-09-22T12:00:00Z,TD,12.6,-37.2,30,1010
34451,AL181981,IRENE,1981-09-22T18:00:00Z,TD,12.5,-38.4,30,1009
34452,AL181981,IRENE,1981-09-23T00:00:00Z,TD,12.4,-39.6,30,1007
34453,AL181981,IRENE,1981-09-23T06:00:00Z,TS,12.5,-40.8,35,1005
34454,AL181981,IRENE,1981-09-23T12:00:00Z,TS,12.7,-42.2,40,1003
34455,AL181981,IRENE,1981-09-23T18:00:00Z,TS,13,-43.8,45,1001
34456,AL181981,IRENE,1981-09-24T00:00:00Z,TS,13.3,-45.3,45,999
34457,AL181981,IRENE,1981-09-24T06:00:00Z,TS,13.8,-46.7,50,996
34458,AL181981,IRENE,1981-09-24T12:00:00Z,TS,14.3,-47.8,55,994
34459,AL181981,IRENE,1981-09-24T18:00:00Z,TS,15,-48.9,60,991
34460,AL181981,IRENE,1981-09-25T00:00:00Z,HU,15.6,-50.1,65,987
34461,AL181981,IRENE,1981-09-25T06:00:00Z,HU,16.6,-51.2,70,983
34462,AL181981,IRENE,1981-09-25T12:00:00Z,HU,17.4,-52,80,980
34463,AL181981,IRENE,1981-09-25T18:00:00Z,HU,18.2,-52.8,90,977
34464,AL181981,IRENE,1981-09-26T00:00:00Z,HU,19.1,-53.5,85,976
34465,AL181981,IRENE,1981-09-26T06:00:00Z,HU,19.7,-54.3,80,976
34466,AL181981,IRENE,1981-09-26T12:00:00Z,HU,20.3,-55.1,80,980
34467,AL181981,IRENE,1981-09-26T18:00:00Z,HU,21,-55.7,85,982
34468,AL181981,IRENE,1981-09-27T00:00:00Z,HU,21.8,-56.4,95,968
34469,AL181981,IRENE,1981-09-27T06:00:00Z,HU,22.4,-56.8,90,966
34470,AL181981,IRENE,1981-09-27T12:00:00Z,HU,23,-57.2,90,970
34471,AL181981,IRENE,1981-09-27T18:00:00Z,HU,23.8,-57.2,95,966
34472,AL181981,IRENE,1981-09-28T00:00:00Z,HU,24.7,-56.9,100,962
34473,AL181981,IRENE,1981-09-28T06:00:00Z,HU,25.8,-56.8,105,966
34474,AL181981,IRENE,1981-09-28T12:00:00Z,HU,27,-56.7,105,959
34475,AL181981,IRENE,1981-09-28T18:00:00Z,HU,28.4,-56.2,105,960
34476,AL181981,IRENE,1981-09-29T00:00:00Z,HU,29.8,-55.3,100,962
34477,AL181981,IRENE,1981-09-29T06:00:00Z,HU,31.3,-54,100,965
34478,AL181981,IRENE,1981-09-29T12:00:00Z,HU,32.6,-52.6,95,968
34479,AL181981,IRENE,1981-09-29T18:00:00Z,HU,34.1,-50.4,90,972
34480,AL181981,IRENE,1981-09-30T00:00:00Z,HU,35.9,-47.5,85,976
34481,AL181981,IRENE,1981-09-30T06:00:00Z,HU,37.5,-45.1,80,980
34482,AL181981,IRENE,1981-09-30T12:00:00Z,HU,38.9,-42.4,75,983
34483,AL181981,IRENE,1981-09-30T18:00:00Z,HU,40,-39.5,70,986
34484,AL181981,IRENE,1981-10-01T00:00:00Z,HU,41.3,-36.1,65,989
34485,AL181981,IRENE,1981-10-01T06:00:00Z,TS,42.5,-33.7,60,991
34486,AL181981,IRENE,1981-10-01T12:00:00Z,TS,43.7,-32,60,994
34487,AL181981,IRENE,1981-10-01T18:00:00Z,TS,44.8,-30.3,55,996
34488,AL181981,IRENE,1981-10-02T00:00:00Z,TS,45.1,-28.5,50,999
34489,AL181981,IRENE,1981-10-02T06:00:00Z,EX,45.4,-25,45,
34490,AL181981,IRENE,1981-10-02T12:00:00Z,EX,45.2,-21,45,
34491,AL181981,IRENE,1981-10-02T18:00:00Z,EX,44.5,-17,45,
34492,AL181981,IRENE,1981-10-03T00:00:00Z,EX,43.6,-11.5,45,
34493,AL181981,IRENE,1981-10-03T06:00:00Z,EX,45,-4,45,
34494,AL191981,UNNAMED,1981-09-26T00:00:00Z,TD,8,-38,20,
34495,AL191981,UNNAMED,1981-09-26T06:00:00Z,TD,8.2,-39,20,
34496,AL191981,UNNAMED,1981-09-26T12:00:00Z,TD,8.7,-40,25,
34497,AL191981,UNNAMED,1981-09-26T18:00:00Z,TD,8.9,-41,25,
34498,AL191981,UNNAMED,1981-09-27T00:00:00Z,TD,9,-42,30,
34499,AL191981,UNNAMED,1981-09-27T06:00:00Z,TD,9.3,-43,30,
34500,AL191981,UNNAMED,1981-09-27T12:00:00Z,TD,9.6,-44,30,
34501,AL191981,UNNAMED,1981-09-27T18:00:00Z,TD,10,-45,30,
34502,AL191981,UNNAMED,1981-09-28T00:00:00Z,TD,10.2,-46,30,
34503,AL191981,UNNAMED,1981-09-28T06:00:00Z,TD,10.7,-47,30,
34504,AL191981,UNNAMED,1981-09-28T12:00:00Z,TD,11,-48,30,
34505,AL191981,UNNAMED,1981-09-28T18:00:00Z,TD,11.3,-49,30,
34506,AL191981,UNNAMED,1981-09-29T00:00:00Z,TD,11.8,-50,30,
34507,AL191981,UNNAMED,1981-09-29T06:00:00Z,TD,12,-51,30,
34508,AL191981,UNNAMED,1981-09-29T12:00:00Z,TD,12.4,-52,30,
34509,AL191981,UNNAMED,1981-09-29T18:00:00Z,TD,13,-53.2,30,
34510,AL191981,UNNAMED,1981-09-30T00:00:00Z,TD,13.8,-54.6,30,
34511,AL191981,UNNAMED,1981-09-30T06:00:00Z,TD,14.3,-55.8,30,
34512,AL191981,UNNAMED,1981-09-30T12:00:00Z,TD,15,-57,30,
34513,AL191981,UNNAMED,1981-09-30T18:00:00Z,TD,15.2,-58.2,30,
34514,AL191981,UNNAMED,1981-10-01T00:00:00Z,TD,15.9,-59.8,30,
34515,AL191981,UNNAMED,1981-10-01T06:00:00Z,TD,16.1,-61,30,
34516,AL191981,UNNAMED,1981-10-01T12:00:00Z,TD,16.5,-62.3,30,
34517,AL191981,UNNAMED,1981-10-01T18:00:00Z,TD,17.5,-63.2,30,
34518,AL191981,UNNAMED,1981-10-02T00:00:00Z,TD,18.9,-64.1,30,
34519,AL191981,UNNAMED,1981-10-02T06:00:00Z,TD,19.8,-65,30,
34520,AL191981,UNNAMED,1981-10-02T12:00:00Z,TD,21,-66,30,
34521,AL191981,UNNAMED,1981-10-02T18:00:00Z,TD,22.5,-65.3,30,
34522,AL191981,UNNAMED,1981-10-03T00:00:00Z,TD,24,-64.5,30,
34523,AL191981,UNNAMED,1981-10-03T06:00:00Z,TD,25.3,-63.8,30,
34524,AL191981,UNNAMED,1981-10-03T12:00:00Z,TD,27,-63,30,
34525,AL191981,UNNAMED,1981-10-03T18:00:00Z,TD,28.8,-61.3,30,
34526,AL191981,UNNAMED,1981-10-04T00:00:00Z,TD,30.3,-59.7,25,
34527,AL191981,UNNAMED,1981-10-04T06:00:00Z,TD,32,-57.7,25,
34528,AL191981,UNNAMED,1981-10-04T12:00:00Z,TD,33.7,-55.8,20,
34529,AL191981,UNNAMED,1981-10-04T18:00:00Z,TD,35,-53.6,20,
34530,AL201981,JOSE,1981-10-29T12:00:00Z,TD,25,-47.5,25,1010
34531,AL201981,JOSE,1981-10-29T18:00:00Z,TD,26.4,-47.1,30,1008
34532,AL201981,JOSE,1981-10-30T00:00:00Z,TS,27.7,-46.6,35,1006
34533,AL201981,JOSE,1981-10-30T06:00:00Z,TS,28.7,-45.9,35,1004
34534,AL201981,JOSE,1981-10-30T12:00:00Z,TS,29.6,-45.2,35,1004
34535,AL201981,JOSE,1981-10-30T18:00:00Z,TS,30.2,-44.5,35,1002
34536,AL201981,JOSE,1981-10-31T00:00:00Z,TS,30.7,-43.9,35,1002
34537,AL201981,JOSE,1981-10-31T06:00:00Z,TS,31.1,-43.1,40,1000
34538,AL201981,JOSE,1981-10-31T12:00:00Z,TS,31.5,-42.2,45,998
34539,AL201981,JOSE,1981-10-31T18:00:00Z,TS,31.9,-40.8,45,998
34540,AL201981,JOSE,1981-11-01T00:00:00Z,TS,32.5,-39,40,998
34541,AL201981,JOSE,1981-11-01T06:00:00Z,TS,33.7,-37,40,998
34542,AL201981,JOSE,1981-11-01T12:00:00Z,TS,35.3,-34.9,35,998
34543,AL201981,JOSE,1981-11-01T18:00:00Z,SD,37.8,-32.1,30,998
34544,AL201981,JOSE,1981-11-02T00:00:00Z,SD,41.5,-29.5,25,
34545,AL211981,KATRINA,1981-11-03T00:00:00Z,TD,16.9,-81.2,25,1005
34546,AL211981,KATRINA,1981-11-03T06:00:00Z,TD,17.2,-81.3,25,1005
34547,AL211981,KATRINA,1981-11-03T12:00:00Z,TD,17.5,-81.4,25,1004
34548,AL211981,KATRINA,1981-11-03T18:00:00Z,TD,17.8,-81.4,30,1002
34549,AL211981,KATRINA,1981-11-04T00:00:00Z,TD,18.1,-81.4,30,1001
34550,AL211981,KATRINA,1981-11-04T06:00:00Z,TS,18.3,-81.4,35,1000
34551,AL211981,KATRINA,1981-11-04T12:00:00Z,TS,18.6,-81.3,40,998
34552,AL211981,KATRINA,1981-11-04T18:00:00Z,TS,18.9,-81.2,50,996
34553,AL211981,KATRINA,1981-11-05T00:00:00Z,TS,19.2,-81.1,60,993
34554,AL211981,KATRINA,1981-11-05T06:00:00Z,HU,19.6,-80.8,65,988
34555,AL211981,KATRINA,1981-11-05T12:00:00Z,HU,20,-80.5,75,980
34556,AL211981,KATRINA,1981-11-05T18:00:00Z,HU,20.4,-80.1,70,988
34557,AL211981,KATRINA,1981-11-06T00:00:00Z,HU,20.9,-79.5,65,996
34558,AL211981,KATRINA,1981-11-06T06:00:00Z,TS,21.6,-78.3,55,999
34559,AL211981,KATRINA,1981-11-06T12:00:00Z,TS,22.4,-77,50,1001
34560,AL211981,KATRINA,1981-11-06T18:00:00Z,TS,23.2,-75.5,45,1001
34561,AL211981,KATRINA,1981-11-07T00:00:00Z,TS,24,-73.3,40,1001
34562,AL211981,KATRINA,1981-11-07T06:00:00Z,TS,25,-70.6,40,1002
34563,AL211981,KATRINA,1981-11-07T12:00:00Z,TS,25.9,-67.5,40,1002
34564,AL211981,KATRINA,1981-11-07T18:00:00Z,TS,26.8,-64.5,40,1002
34565,AL221981,UNNAMED,1981-11-12T12:00:00Z,SS,31,-74,45,1004
34566,AL221981,UNNAMED,1981-11-12T18:00:00Z,SS,31.4,-73.1,45,1003
34567,AL221981,UNNAMED,1981-11-13T00:00:00Z,SS,31.8,-72.3,50,1001
34568,AL221981,UNNAMED,1981-11-13T06:00:00Z,SS,32.2,-71.6,55,999
34569,AL221981,UNNAMED,1981-11-13T12:00:00Z,SS,32.7,-71,55,997
34570,AL221981,UNNAMED,1981-11-13T18:00:00Z,SS,33.2,-70.6,55,995
34571,AL221981,UNNAMED,1981-11-14T00:00:00Z,SS,33.7,-70.6,60,993
34572,AL221981,UNNAMED,1981-11-14T06:00:00Z,SS,34.3,-70.8,60,991
34573,AL221981,UNNAMED,1981-11-14T12:00:00Z,SS,34.8,-71.1,60,989
34574,AL221981,UNNAMED,1981-11-14T18:00:00Z,SS,35.3,-71.4,60,986
34575,AL221981,UNNAMED,1981-11-15T00:00:00Z,SS,35.8,-71.8,60,984
34576,AL221981,UNNAMED,1981-11-15T06:00:00Z,SS,36.5,-71.9,60,981
34577,AL221981,UNNAMED,1981-11-15T12:00:00Z,SS,37.2,-71.8,60,979
34578,AL221981,UNNAMED,1981-11-15T18:00:00Z,SS,37.9,-71.4,60,978
